ID,NAME,LAT(D),LON(D),ALT(M),DATE(YMD),TIME,BAT(v),GPS,RFS(m),RFD(m),T(c),TN(c),TX(C),TNX(C),RH(%),WD1(D),WS1(m/s),WD2(D),WS2(m/s),SLP(hPa),SS(min),ST1(c),SM1(m3/m3),ST2(c),SM2(m3/m3),ST3(c),SM3(m3/m3),ST4(c),SM4(m3/m3),WSM1(m/s),WSM2(m/s)
"10038",Kalyanpur,26.432855,84.925760,66.00,2021-02-09,09:00:00,12.9,L,0,0,15.5999999999999996,14.9000000000000004,15.5999999999999996,,90.2000000000000028,0,0,,,1003.29999999999995,,,,,,,,,,
"10048",Bankatwa,26.799485,85.042796,76.00,2021-02-09,09:00:00,13.2,L,0,0,17,15.8000000000000007,17,,81.9000000000000057,0,0,,,-999,,,,,,,,,,
"10039",Madhuban,26.451580,85.154070,63.00,2021-02-09,09:00:00,13.1,L,0,0,17.8999999999999986,17.1999999999999993,17.8999999999999986,,74.5,0,0,,,760,,,,,,,,,,
"10047",Akderi,26.842910,85.006600,77.00,2021-02-09,09:00:00,13.8,L,0,0,13.5999999999999996,13.3000000000000007,13.6999999999999993,,97,0,0,,,1022.10000000000002,,,,,,,,,,
"10045",Ghorasahan,26.797060,85.130824,78.00,2021-02-09,09:00:00,12.8,L,0,0,16.6000000000000014,15.0999999999999996,16.6000000000000014,,89.2999999999999972,0,0,,,1011.70000000000005,,,,,,,,,,
"10046",Chiraia,26.701710,85.075720,73.00,2021-02-09,09:00:00,13.0,L,0,0,15.8000000000000007,14.8000000000000007,15.8000000000000007,,84.4000000000000057,262,0.330000000000000016,,,-999,,,,,,,,,,
"10033",Harsidhi,26.672680,84.718820,77.00,2021-02-09,09:00:00,13.0,L,0,0,46.7999999999999972,46.7999999999999972,46.7999999999999972,,0.100000000000000006,0,0,,,-99,,,,,,,,,,
"10058",Nagar Nausa,25.392550,85.344230,52.00,2021-02-09,09:00:00,13.0,L,0,0,18.1000000000000014,17.6000000000000014,18.1000000000000014,,70.2000000000000028,0,0,,,1012.70000000000005,,,,,,,,,,
"10036",North Bariariya,26.486060,84.708578,66.00,2021-02-09,09:00:00,13.4,L,0,0,15.6999999999999993,15.0999999999999996,15.6999999999999993,,83.7999999999999972,-99,-99,,,1010.29999999999995,,,,,,,,,,
"10028",Tharthari,25.289700,85.382524,52.00,2021-02-09,09:00:00,13.3,L,0.25,0.25,16.1999999999999993,15.0999999999999996,16.1999999999999993,,90.2000000000000028,0,0,,,1013.29999999999995,,,,,,,,,,
"10044",Dhaka,26.671040,85.156620,73.00,2021-02-09,09:00:00,12.9,L,0,0,16.3999999999999986,15.8000000000000007,16.3999999999999986,,87.2000000000000028,303,0.760000000000000009,,,1010.20000000000005,,,,,,,,,,
"10043",Patahi,26.561810,85.141017,69.00,2021-02-09,09:00:00,12.9,L,0,0,16.1999999999999993,15.3000000000000007,16.1999999999999993,,84.2000000000000028,-99,-99,,,1011.29999999999995,,,,,,,,,,
"10017",Katrisarai,25.086580,85.634330,62.00,2021-02-09,09:00:00,12.8,L,0,0,16.5,15.5999999999999996,16.5,,81.2000000000000028,0,0,,,760,,,,,,,,,,
"10015",Bihar Sharif,25.177497,85.520509,60.00,2021-02-09,09:00:00,12.9,L,0,0,18.6000000000000014,17.8000000000000007,18.6000000000000014,,66.7000000000000028,265,0.689999999999999947,,,1012.89999999999998,,,,,,,,,,
